Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
NEULANDLAB.NS,2.18,17.27,55.92,EMA,10/20,2.06,100.0,-2.27,-30.69,1
NEULANDLAB.NS,2.18,17.27,55.92,EMA,12/26,2.06,100.0,-2.27,-30.69,1
NEULANDLAB.NS,2.18,17.27,55.92,EMA,20/50,2.06,100.0,-2.27,-30.69,1
NEULANDLAB.NS,2.18,17.27,55.92,EMA,50/100,2.06,100.0,-2.27,-30.69,1
NEULANDLAB.NS,2.18,17.27,55.92,EMA,50/200,2.06,100.0,-2.27,-30.69,1
