Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
ACMESOLAR.NS,2.14,9.75,71.67,EMA,10/20,-0.56,50.0,-3.73,-30.32,2
ACMESOLAR.NS,2.14,9.75,71.67,EMA,12/26,-2.2,0.0,-3.49,-29.4,1
ACMESOLAR.NS,2.14,9.75,71.67,EMA,20/50,-2.2,0.0,-3.49,-29.4,1
ACMESOLAR.NS,2.14,9.75,71.67,EMA,50/100,-2.2,0.0,-3.49,-29.4,1
ACMESOLAR.NS,2.14,9.75,71.67,EMA,50/200,-2.2,0.0,-3.49,-29.4,1
