Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
RHIM.NS,2.15,6.6,80.44,SMA,10/20,3.21,100.0,-0.81,-14.26,1
RHIM.NS,2.15,6.6,80.44,SMA,12/26,1.14,100.0,-1.17,-16.46,1
RHIM.NS,2.15,6.6,80.44,SMA,20/50,0.0,0.0,-0.93,-15.1,0
RHIM.NS,2.15,6.6,80.44,SMA,50/100,0.0,0.0,-0.93,-15.1,0
RHIM.NS,2.15,6.6,80.44,SMA,50/200,0.0,0.0,-0.93,-15.1,0
