Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
TECHNOE.NS,1.93,17.86,52.4,EMA,10/20,0,0,-5.28,-33.12,0
TECHNOE.NS,1.93,17.86,52.4,EMA,12/26,0,0,-5.28,-33.12,0
TECHNOE.NS,1.93,17.86,52.4,EMA,20/50,0,0,-5.28,-33.12,0
TECHNOE.NS,1.93,17.86,52.4,EMA,50/100,0,0,-5.28,-33.12,0
TECHNOE.NS,1.93,17.86,52.4,EMA,50/200,0,0,-5.28,-33.12,0
