Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
CERA.NS,1.12,5.21,70.39,EMA,10/20,3.46,100.0,-4.25,-22.58,1
CERA.NS,1.12,5.21,70.39,EMA,12/26,3.46,100.0,-4.25,-22.58,1
CERA.NS,1.12,5.21,70.39,EMA,20/50,3.46,100.0,-4.25,-22.58,1
CERA.NS,1.12,5.21,70.39,EMA,50/100,3.46,100.0,-4.25,-22.58,1
CERA.NS,1.12,5.21,70.39,EMA,50/200,3.46,100.0,-4.25,-22.58,1
