symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
PAYTM.NS,2.25,10.62,71.41,EMA,10/20,1.5631176866365504,7.764164200293186,0.375,-0.3791879041788162,-9.310047322036286,8
PAYTM.NS,2.25,10.62,71.41,EMA,12/26,-2.046387566725294,5.868916303404361,0.4,0.16348019069679562,-3.1428051003339785,5
