Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
GLAXO.NS,2.05,1.99,93.87,SMA,12/26,5.17,50.0,0.53,-35.5,6
GLAXO.NS,2.05,1.99,93.87,SMA,10/20,-3.99,33.33,0.92,-32.38,6
