symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
CHOLAFIN.NS,2.04,3.86,87.86,SMA,12/26,-7.6449733635958195,6.3284652430228645,0.0,-2.112084394513575,-9.260114784532636,5
CHOLAFIN.NS,2.04,3.86,87.86,SMA,10/20,-14.555831220851257,7.9210084168503965,0.0,-2.3998809439659476,-12.690040264404045,7
