symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
AMBUJACEM.NS,1.6,8.53,67.76,EMA,10/20,-5.49593029254326,6.423159489135689,0.2,-1.6280030226625533,-8.331696107752052,5
AMBUJACEM.NS,1.6,8.53,67.76,EMA,12/26,-10.232010906742762,6.866394073052136,0.16666666666666666,-2.2293097312206704,-11.78913433041313,6
