symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
FINCABLES.NS,1.66,7.56,70.84,EMA,10/20,-13.119960315901535,5.207636605895986,0.0,-3.186505084721875,-9.329885282245643,5
FINCABLES.NS,1.66,7.56,70.84,EMA,12/26,-16.711491056872717,4.509453920673042,0.0,-3.858247299675754,-10.00912755788168,6
