symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
IDEA.NS,2.82,34.66,17.65,EMA,12/26,16.62697429055633,6.958683728056895,0.625,0.1434417558343631,-3.4574468085106336,8
IDEA.NS,2.82,34.66,17.65,EMA,20/50,4.859370690577536,5.935439842254919,0.4,-0.2978556924675615,-3.0937114250445763,5
IDEA.NS,2.82,34.66,17.65,EMA,10/20,-1.3143519231943568,5.984576001927337,0.6,-0.463549939496538,-4.049079754601226,10
