symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
NBCC.NS,2.14,1.74,94.75,SMA,10/20,31.145576817162702,8.96061018331406,0.5555555555555556,0.30283875019990286,-4.347451048046236,18
NBCC.NS,2.14,1.74,94.75,SMA,20/50,3.318930366284567,4.230765904582296,0.6,-1.09570050408235,-4.08403630802624,5
NBCC.NS,2.14,1.74,94.75,SMA,12/26,-3.2309145127641714,4.5392793939726,0.4444444444444444,-1.290192754917095,-4.686103026080291,9
