Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
VENTIVE.NS,1.74,2.36,91.59,SMA,12/26,0.2,100.0,0.15,-7.63,1
VENTIVE.NS,1.74,2.36,91.59,SMA,50/100,0.0,0.0,0.23,-7.63,0
VENTIVE.NS,1.74,2.36,91.59,SMA,50/200,0.0,0.0,0.23,-7.63,0
VENTIVE.NS,1.74,2.36,91.59,SMA,20/50,-1.86,0.0,0.1,-7.63,1
VENTIVE.NS,1.74,2.36,91.59,SMA,10/20,-5.85,0.0,0.71,-7.37,2
