symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
AUROPHARMA.NS,1.51,3.1,83.57,SMA,10/20,-0.8378732790963905,6.484656908677755,0.42857142857142855,-1.1202959533787153,-8.216949506160143,7
