Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
GICRE.NS,1.23,0.59,96.49,SMA,12/26,0.0,0.0,-0.79,-8.87,0
GICRE.NS,1.23,0.59,96.49,SMA,20/50,0.0,0.0,-0.79,-8.87,0
GICRE.NS,1.23,0.59,96.49,SMA,50/100,0.0,0.0,-0.79,-8.87,0
GICRE.NS,1.23,0.59,96.49,SMA,50/200,0.0,0.0,-0.79,-8.87,0
GICRE.NS,1.23,0.59,96.49,SMA,10/20,-2.28,0.0,-0.72,-8.56,1
