symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
Nifty Next 50,1.29,0.83,95.7,SMA,10/20,-8.327544569336343,6.308761286402649,0.375,-0.7746586530308598,-7.414763173669725,16
Nifty Next 50,1.29,0.83,95.7,SMA,12/26,-17.523593029922758,5.918753096600067,0.2,-1.386521138851565,-14.467449076990334,10
