Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
GODIGIT.NS,1.39,8.02,64.71,EMA,12/26,3.06,42.86,0.79,-13.28,7
GODIGIT.NS,1.39,8.02,64.71,EMA,20/50,0.69,40.0,0.41,-13.98,5
GODIGIT.NS,1.39,8.02,64.71,EMA,10/20,-5.86,25.0,0.78,-12.38,8
