symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
WELCORP.NS,2.52,5.94,83.94,SMA,10/20,-1.0963398642662048,5.622199111529213,0.4,-0.6131728064276392,-2.4520903517976422,5
WELCORP.NS,2.52,5.94,83.94,SMA,12/26,-5.313012450798238,2.846971962394412,0.4,-3.6792894554551485,-3.966650545053896,5
