symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
ONGC.NS,2.71,14.89,61.0,EMA,20/50,3.2864415256079305,6.579438793541943,0.6,-0.39264452399965605,-4.810238305383918,5
ONGC.NS,2.71,14.89,61.0,EMA,12/26,-3.8405509246981273,8.246049500134287,0.42857142857142855,-0.8998497909609512,-6.8115485873375565,7
ONGC.NS,2.71,14.89,61.0,EMA,10/20,-7.118386350355632,8.927945979655744,0.25,-0.9090317928371653,-7.84575486740774,8
