symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
AUBANK.NS,1.91,0.82,96.85,SMA,50/200,2.379505966087514,2.6746396914161075,1.0,-1.829443167582909,-0.8483397522639824,1
AUBANK.NS,1.91,0.82,96.85,SMA,10/20,2.226855839942332,4.643102276103052,0.5,-0.9768369323320638,-3.0900105930572686,2
AUBANK.NS,1.91,0.82,96.85,SMA,20/50,1.0104414166324682,6.516376344597797,0.5,-0.32840729970605387,-4.19941930458182,2
AUBANK.NS,1.91,0.82,96.85,SMA,50/100,-0.27217367859039276,4.405979283296864,0.5,-1.2114929882325225,-4.472664159004502,2
AUBANK.NS,1.91,0.82,96.85,SMA,12/26,-13.70005304522307,3.2192204335267838,0.0,-4.081004215460883,-6.187981864293213,3
