symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
POONAWALLA.NS,2.52,18.73,55.05,EMA,10/20,3.1404572054886337,8.618967312943692,0.4,-0.17994804445887455,-4.044704630122398,5
POONAWALLA.NS,2.52,18.73,55.05,EMA,12/26,-6.337273606892058,10.120310975366452,0.16666666666666666,-0.9445009739475122,-9.914744954155442,6
