symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
IFCI.NS,4.86,5.71,91.56,SMA,10/20,-4.630560449669474,5.813801969892942,0.42857142857142855,-1.7847853320404368,-8.408634334763288,7
IFCI.NS,4.86,5.71,91.56,SMA,12/26,-23.92859130172257,9.759594974661816,0.16666666666666666,-1.6464694315356136,-12.25346142696676,6
