symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
SHRIRAMFIN.NS,1.71,2.78,88.77,SMA,10/20,-7.939561817789276,7.828124010779476,0.16666666666666666,-1.3605401890797715,-10.107462833460012,6
