Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
SUNDARMFIN.NS,1.6,1.28,94.94,SMA,12/26,2.62,100.0,2.05,-6.23,1
SUNDARMFIN.NS,1.6,1.28,94.94,SMA,50/100,0.0,0.0,1.9,-6.23,0
SUNDARMFIN.NS,1.6,1.28,94.94,SMA,50/200,0.0,0.0,1.9,-6.23,0
SUNDARMFIN.NS,1.6,1.28,94.94,SMA,20/50,-2.54,0.0,1.86,-6.54,1
SUNDARMFIN.NS,1.6,1.28,94.94,SMA,10/20,-3.73,0.0,2.36,-6.23,2
