symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
OFSS.NS,2.62,18.63,49.94,EMA,20/50,0.3139514355918749,3.9140113963512495,0.42857142857142855,-1.9746723478663368,-4.510453322036268,7
OFSS.NS,2.62,18.63,49.94,EMA,12/26,-2.1146103090376234,6.190451788290965,0.25,-1.1581589512145327,-6.2376391099398525,8
OFSS.NS,2.62,18.63,49.94,EMA,10/20,-4.141028997289309,7.349317106981329,0.45454545454545453,-0.8399570865198547,-8.156018095430595,11
