symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
BATAINDIA.NS,0.81,8.32,38.45,EMA,50/100,0.0,0.0,0.0,0.0,0.0,0
BATAINDIA.NS,0.81,8.32,38.45,EMA,50/200,0.0,0.0,0.0,0.0,0.0,0
BATAINDIA.NS,0.81,8.32,38.45,EMA,20/50,-6.46503751724773,4.825011619526673,0.0,-3.1370632970887375,-8.074215145791463,3
BATAINDIA.NS,0.81,8.32,38.45,EMA,10/20,-7.186050317777104,4.604690612675901,0.0,-2.5140668516943605,-7.0761734311185265,4
BATAINDIA.NS,0.81,8.32,38.45,EMA,12/26,-9.093827149949874,8.021810883473252,0.0,-2.0336950030693686,-12.159654530949304,4
