symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
KPIL.NS,1.97,6.02,81.77,SMA,10/20,-0.3483200290914312,5.262551672310564,0.4,-0.33619414572974327,-2.5719557816500593,5
KPIL.NS,1.97,6.02,81.77,SMA,12/26,-4.891806380005692,5.112990928336568,0.2,-1.600916272339949,-6.156842299178478,5
