Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
NLCINDIA.NS,2.49,8.13,79.16,SMA,10/20,2.31,60.0,0.39,-17.2,5
NLCINDIA.NS,2.49,8.13,79.16,SMA,12/26,-1.88,40.0,0.49,-17.58,5
