symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
JIOFIN.NS,2.02,0.9,96.93,SMA,10/20,-11.978370817695117,5.522842080766396,0.25,-1.9307051692984987,-10.584852354066133,12
JIOFIN.NS,2.02,0.9,96.93,SMA,12/26,-15.206357670668968,5.828622573498247,0.0,-2.0483036736491456,-14.156201129398383,6
