symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
BSE.NS,3.15,8.52,81.97,SMA,10/20,9.000292925963539,18.286539805388895,0.5,0.5599981118995891,-4.801737311992282,4
BSE.NS,3.15,8.52,81.97,SMA,50/100,-0.438594490953248,2.888920805090875,0.0,-2.259329350166919,-2.9326414256938826,2
BSE.NS,3.15,8.52,81.97,SMA,50/200,-3.006406303528608,1.6097704288271484,0.0,-5.454756836154204,-2.0396912899669273,1
BSE.NS,3.15,8.52,81.97,SMA,20/50,-3.338183825651042,3.566427003183582,0.5,-2.091940583694036,-3.4214732707194995,2
BSE.NS,3.15,8.52,81.97,SMA,12/26,-12.70896335935835,5.262618383333392,0.0,-1.9265769522947815,-3.605290415106366,3
