Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
ACE.NS,2.08,11.16,69.58,EMA,10/20,-0.9,0.0,-3.37,-28.12,1
ACE.NS,2.08,11.16,69.58,EMA,12/26,-0.9,0.0,-3.37,-28.12,1
ACE.NS,2.08,11.16,69.58,EMA,20/50,-0.9,0.0,-3.37,-28.12,1
ACE.NS,2.08,11.16,69.58,EMA,50/100,-0.9,0.0,-3.37,-28.12,1
ACE.NS,2.08,11.16,69.58,EMA,50/200,-0.9,0.0,-3.37,-28.12,1
