symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
TATACHEM.NS,2.26,5.76,83.64,SMA,12/26,1.5293508053321858,5.801503825850574,0.75,-0.988247828947783,-3.883345334842103,4
TATACHEM.NS,2.26,5.76,83.64,SMA,50/200,0.0,0.0,0.0,0.0,0.0,0
TATACHEM.NS,2.26,5.76,83.64,SMA,10/20,-0.44662033555036285,5.48427135543212,0.5,-0.8768699325047317,-3.347601542897083,4
TATACHEM.NS,2.26,5.76,83.64,SMA,50/100,-2.1470218768297245,1.2172456026919711,0.0,-6.729520852377138,-1.7731629392971127,1
TATACHEM.NS,2.26,5.76,83.64,SMA,20/50,-7.506817326083704,5.0456084998312205,0.0,-2.8056066597937974,-7.194757132988205,2
