symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
PHOENIXLTD.NS,1.59,8.88,66.43,EMA,12/26,-2.9289664742408905,7.229177873816058,0.16666666666666666,-1.3407403782315441,-8.095157588531986,6
PHOENIXLTD.NS,1.59,8.88,66.43,EMA,20/50,-3.6531131933691174,4.54281699645471,0.2,-1.700498042303107,-4.885496926761556,5
PHOENIXLTD.NS,1.59,8.88,66.43,EMA,10/20,-10.006655761647142,7.444182184706004,0.0,-2.0120713143863123,-8.076148337451638,7
