Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
POLICYBZR.NS,1.71,9.88,67.33,EMA,10/20,-4.17,0.0,-0.0,-17.23,1
POLICYBZR.NS,1.71,9.88,67.33,EMA,12/26,-4.17,0.0,-0.0,-17.23,1
POLICYBZR.NS,1.71,9.88,67.33,EMA,20/50,-4.17,0.0,-0.0,-17.23,1
POLICYBZR.NS,1.71,9.88,67.33,EMA,50/100,-4.17,0.0,-0.0,-17.23,1
POLICYBZR.NS,1.71,9.88,67.33,EMA,50/200,-4.17,0.0,-0.0,-17.23,1
