Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
ENGINERSIN.NS,1.92,18.21,44.25,EMA,20/50,-1.26,50.0,-2.35,-20.44,2
ENGINERSIN.NS,1.92,18.21,44.25,EMA,50/100,-2.24,0.0,-2.23,-20.27,1
ENGINERSIN.NS,1.92,18.21,44.25,EMA,50/200,-2.24,0.0,-2.23,-20.27,1
ENGINERSIN.NS,1.92,18.21,44.25,EMA,10/20,-5.4,25.0,-2.21,-20.27,4
ENGINERSIN.NS,1.92,18.21,44.25,EMA,12/26,-8.02,33.33,-1.88,-20.27,3
