symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
MRF.NS,1.07,7.56,54.82,EMA,10/20,-4.61563217531128,6.489551968086517,0.3,-0.815398183935543,-4.4950420477887665,10
MRF.NS,1.07,7.56,54.82,EMA,12/26,-7.769825459470403,6.238181602379346,0.18181818181818182,-1.3034778241175917,-5.570215193577122,11
