symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
TRENT.NS,1.45,1.6,93.39,SMA,10/20,-0.5659397528493648,7.578670298299742,0.5,-0.3356568912747829,-5.13656746840605,6
TRENT.NS,1.45,1.6,93.39,SMA,12/26,-5.3622870215075285,5.763663655180197,0.2,-0.5242335975182278,-2.652946941061174,5
