Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
SONATSOFTW.NS,2.34,12.09,67.9,EMA,20/50,-1.08,0.0,-1.89,-20.85,1
SONATSOFTW.NS,2.34,12.09,67.9,EMA,10/20,-3.41,0.0,-2.01,-21.42,2
SONATSOFTW.NS,2.34,12.09,67.9,EMA,50/100,-4.4,0.0,-1.55,-18.34,1
SONATSOFTW.NS,2.34,12.09,67.9,EMA,50/200,-4.4,0.0,-1.55,-18.34,1
SONATSOFTW.NS,2.34,12.09,67.9,EMA,12/26,-6.1,0.0,-1.41,-17.49,3
