symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
SHRIRAMFIN.NS,2.16,10.68,66.66,EMA,12/26,-3.895252919366776,6.9610779932586855,0.2,-1.4024628708390572,-6.490855346810798,5
SHRIRAMFIN.NS,2.16,10.68,66.66,EMA,10/20,-7.359553723043932,7.933790190177409,0.16666666666666666,-1.4546565185547293,-7.044433535486605,6
