Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
ALOKINDS.NS,2.08,6.46,81.04,SMA,10/20,-9.3,16.67,-0.24,-35.76,6
