symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
AXISBANK.NS,1.21,5.0,73.4,EMA,12/26,13.605611154318664,8.146642722558482,1.0,0.16152901502352554,-3.7858508604206365,3
AXISBANK.NS,1.21,5.0,73.4,EMA,10/20,4.318570195883242,8.56977499578038,0.5,-0.060979817720475775,-6.0912325733886945,4
AXISBANK.NS,1.21,5.0,73.4,EMA,50/200,4.037152209492634,2.1244501756374246,1.0,-1.3165465645160181,-0.47432122996401427,1
AXISBANK.NS,1.21,5.0,73.4,EMA,50/100,0.6329258484799816,7.584194348727119,1.0,-0.6300118930702129,-5.472019841885012,1
AXISBANK.NS,1.21,5.0,73.4,EMA,20/50,-0.10048502681704319,4.374421016985929,0.5,-0.7922695393009203,-3.0001714383679046,2
