symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
TITAN.NS,1.42,2.66,88.15,SMA,12/26,10.909212251981003,7.735964709115875,0.6,0.3011736405370309,-6.203656795468159,5
TITAN.NS,1.42,2.66,88.15,SMA,10/20,9.700758795564024,7.5229040649660766,0.5,0.3516402358296258,-5.3819537182783534,6
