Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
OLECTRA.NS,3.06,13.15,69.64,EMA,12/26,2.55,60.0,-0.33,-40.9,5
OLECTRA.NS,3.06,13.15,69.64,EMA,10/20,-4.81,33.33,-0.21,-40.52,6
