symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
DOMS.NS,1.9,10.35,66.75,EMA,50/100,-6.378531991713432,6.639323949323309,0.2,-1.8974055617693375,-6.971820822234198,5
DOMS.NS,1.9,10.35,66.75,EMA,10/20,-7.9266098612382425,7.137373977212396,0.25,-1.8064428646797088,-9.061312027697388,12
DOMS.NS,1.9,10.35,66.75,EMA,12/26,-12.875376342058175,4.653553880031238,0.1,-3.836740762865819,-11.165686662433039,10
