symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
KPRMILL.NS,3.19,4.88,90.01,SMA,12/26,8.888634515542693,6.947741729586308,0.75,0.1000924329637583,-2.631136516476118,4
KPRMILL.NS,3.19,4.88,90.01,SMA,50/100,3.79991854466466,3.72224297021397,1.0,-0.7878683120037756,0.0,1
KPRMILL.NS,3.19,4.88,90.01,SMA,10/20,-1.3389277138377453,6.926536320153417,0.25,-1.1429730662151434,-4.001471805721635,4
KPRMILL.NS,3.19,4.88,90.01,SMA,50/200,-1.849680948040111,1.3321184354577946,0.0,-6.168308149809726,-1.4785068905722398,1
KPRMILL.NS,3.19,4.88,90.01,SMA,20/50,-4.277991373503376,3.275162041387145,0.0,-3.1267380473254747,-4.586386383354634,3
