Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
AKZOINDIA.NS,1.35,11.43,47.52,EMA,10/20,5.01,25.0,-1.31,-36.07,4
AKZOINDIA.NS,1.35,11.43,47.52,EMA,50/200,-1.48,0.0,-0.76,-29.06,1
AKZOINDIA.NS,1.35,11.43,47.52,EMA,12/26,-2.33,0.0,-0.7,-30.1,3
AKZOINDIA.NS,1.35,11.43,47.52,EMA,20/50,-5.21,0.0,-0.77,-29.88,3
AKZOINDIA.NS,1.35,11.43,47.52,EMA,50/100,-10.8,50.0,-0.88,-30.55,2
