symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
LLOYDSME.NS,1.93,17.81,52.25,EMA,12/26,13.042893267640142,8.824762395935226,0.8,0.8138372019045302,-4.02555406907803,5
LLOYDSME.NS,1.93,17.81,52.25,EMA,10/20,-1.2646374010383266,7.390665099860376,0.42857142857142855,-0.8661609142398484,-6.653601904095618,7
