Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
POWERINDIA.NS,3.02,0.07,99.87,SMA,12/26,0.0,0.0,0.62,-28.75,0
POWERINDIA.NS,3.02,0.07,99.87,SMA,20/50,0.0,0.0,0.62,-28.75,0
POWERINDIA.NS,3.02,0.07,99.87,SMA,50/100,0.0,0.0,0.62,-28.75,0
POWERINDIA.NS,3.02,0.07,99.87,SMA,50/200,0.0,0.0,0.62,-28.75,0
POWERINDIA.NS,3.02,0.07,99.87,SMA,10/20,-2.1,0.0,0.77,-28.75,1
