symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
UPL.NS,2.01,2.51,90.26,SMA,12/26,-1.9386636199160145,7.252977873084129,0.4,-0.3071965789876623,-4.178307568138074,5
UPL.NS,2.01,2.51,90.26,SMA,10/20,-3.841990965070463,6.906816510658871,0.4,-1.0242143308162295,-5.819896244312628,5
