symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
ECLERX.NS,2.45,1.41,95.83,SMA,12/26,5.681039032757695,9.456191487995726,0.8,0.3012571690498334,-2.0610278372590884,5
ECLERX.NS,2.45,1.41,95.83,SMA,10/20,3.1325861817495415,6.75775657899574,0.5,-0.8350895648717487,-4.178722627029618,6
