symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
MRPL.NS,4.95,18.81,75.17,SMA,12/26,9.515913887812456,17.644697529984967,0.3333333333333333,0.2015148595765601,-9.62244802038894,6
MRPL.NS,4.95,18.81,75.17,SMA,10/20,2.615385205856402,6.036532230722281,0.6666666666666666,0.3813549404989915,-2.896600566572216,6
