Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
CHOLAHLDNG.NS,1.84,10.0,62.8,EMA,20/50,4.75,100.0,-1.99,-20.0,1
CHOLAHLDNG.NS,1.84,10.0,62.8,EMA,50/100,4.75,100.0,-1.99,-20.0,1
CHOLAHLDNG.NS,1.84,10.0,62.8,EMA,50/200,4.75,100.0,-1.99,-20.0,1
CHOLAHLDNG.NS,1.84,10.0,62.8,EMA,10/20,1.28,33.33,-1.85,-18.88,3
CHOLAHLDNG.NS,1.84,10.0,62.8,EMA,12/26,-0.23,33.33,-1.88,-19.11,3
