symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
PFC.NS,1.71,8.4,69.45,EMA,20/50,-8.106817738706006,2.946066583360385,0.0,-3.412987213665534,-6.271405805207642,5
PFC.NS,1.71,8.4,69.45,EMA,12/26,-9.7867563171415,6.106354061310168,0.2,-1.4626758687007257,-8.836453706259872,10
PFC.NS,1.71,8.4,69.45,EMA,10/20,-15.28618448893394,9.528338064851573,0.18181818181818182,-1.111656097795692,-11.678253312480646,11
