symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
PFIZER.NS,1.41,6.56,72.76,EMA,12/26,6.295003574749702,4.983021332697725,0.75,-0.07586618150098867,-1.2473238387787244,4
PFIZER.NS,1.41,6.56,72.76,EMA,50/100,4.553090172239127,3.26619559572428,1.0,-0.989022915742504,0.0,1
PFIZER.NS,1.41,6.56,72.76,EMA,10/20,1.9481032479928162,4.396011193152509,0.75,-0.9704358238319061,-2.7741290411120167,4
PFIZER.NS,1.41,6.56,72.76,EMA,50/200,-0.104812059136139,0.6842113831808644,0.0,-8.780173774317117,0.0,1
PFIZER.NS,1.41,6.56,72.76,EMA,20/50,-5.6621968324867105,2.638731950465228,0.3333333333333333,-3.3677842681604666,-3.011651535854787,3
