symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
JSWENERGY.NS,2.64,3.49,90.84,SMA,10/20,-6.539325996006163,6.240613023874729,0.16666666666666666,-1.8520616311814784,-7.489406081754868,6
