symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
POLYMED.NS,2.02,15.87,55.42,EMA,10/20,-3.7248876314777357,7.45096454252689,0.3333333333333333,-1.0129737871486544,-5.746811017044839,6
POLYMED.NS,2.02,15.87,55.42,EMA,12/26,-16.91517512202312,7.49698459939762,0.14285714285714285,-2.866028837138818,-13.6855258638236,7
