Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
IGIL.NS,2.91,7.33,80.55,SMA,12/26,9.32,66.67,-1.33,-49.55,6
IGIL.NS,2.91,7.33,80.55,SMA,10/20,1.56,40.0,-1.16,-45.82,5
