symbol,MarketSigma,trend_strength,noise,MA_Type,MA_Pair,Return,StrategyAggr,WinRate,Sharpe,MaxDrawdown,Trades
ENRIN.NS,2.98,4.9,88.95,SMA,20/50,3.699999999999992,4.421250878668015,1.0,-0.24443041853642594,0.0,1
ENRIN.NS,2.98,4.9,88.95,SMA,12/26,2.5039028796882468,4.169363105322747,1.0,-0.6342279779900437,-1.2399575564650767,2
ENRIN.NS,2.98,4.9,88.95,SMA,50/100,1.6612620294798486,3.550902794612324,1.0,-1.1912795254736797,-1.2399575564650656,1
ENRIN.NS,2.98,4.9,88.95,SMA,50/200,0.0,0.0,0.0,0.0,0.0,0
ENRIN.NS,2.98,4.9,88.95,SMA,10/20,-2.966680402228916,4.854870668109233,0.3333333333333333,-0.37225360213423053,-1.2399575564650545,3
