symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
SAIL.NS,2.28,10.19,72.41,EMA,12/26,8.435051403977178,12.729940375199483,0.6666666666666666,0.5659384885385618,-9.82344716708562,9
SAIL.NS,2.28,10.19,72.41,EMA,20/50,2.5522476619761925,11.620857700360867,0.6,0.1840428523998494,-6.0317152071026054,5
SAIL.NS,2.28,10.19,72.41,EMA,10/20,-5.8178956313174375,13.32504185449753,0.5555555555555556,0.093726245907482,-11.36736801856284,9
