symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
JUBLINGREA.NS,2.08,18.08,55.38,EMA,12/26,-1.2811068957645055,7.0317339782876225,0.5,-1.2586690790473543,-6.687051093623364,6
JUBLINGREA.NS,2.08,18.08,55.38,EMA,10/20,-1.4298676344635108,6.7695725377118166,0.5,-1.0668485006947523,-5.174863826269249,6
