Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
DCMSHRIRAM.NS,1.61,7.25,71.11,EMA,12/26,-0.07,40.0,0.48,-23.97,5
DCMSHRIRAM.NS,1.61,7.25,71.11,EMA,10/20,-4.34,28.57,0.41,-18.76,7
DCMSHRIRAM.NS,1.61,7.25,71.11,EMA,20/50,-6.64,20.0,0.53,-20.4,5
