symbol,volatility,trend_strength,noise,MA_Type,MA_Pair,Return,Volatility,WinRate,Sharpe,MaxDrawdown,Trades
IRFC.NS,2.22,9.93,68.85,EMA,10/20,11.80315273745871,13.1251020254045,0.42857142857142855,0.6809481911557582,-4.875908895755732,7
IRFC.NS,2.22,9.93,68.85,EMA,12/26,-12.085547022503695,7.89444197972131,0.16666666666666666,-1.8085629264498697,-10.089932250246159,6
