Date,Open,High,Low,Close,Volume
2025-01-31 00:00:00+05:30,1281.0,1292.6,1266.0,1288.0,160867
2025-02-01 00:00:00+05:30,1287.95,1299.0,1252.45,1270.05,151101
2025-02-03 00:00:00+05:30,1267.9,1276.8,1244.5,1251.75,95283
2025-02-04 00:00:00+05:30,1250.0,1268.25,1223.7,1231.55,131939
2025-02-05 00:00:00+05:30,1232.55,1252.9,1223.15,1228.55,213139
2025-02-06 00:00:00+05:30,1239.95,1250.95,1222.95,1246.6,144127
2025-02-07 00:00:00+05:30,1247.8,1266.4,1232.0,1260.65,179379
2025-02-10 00:00:00+05:30,1283.1,1319.85,1221.95,1249.9,1146227
2025-02-11 00:00:00+05:30,1233.0,1249.95,1190.15,1204.55,313216
2025-02-12 00:00:00+05:30,1214.0,1214.0,1146.75,1194.0,313362
2025-02-13 00:00:00+05:30,1207.2,1242.85,1198.55,1225.65,187899
2025-02-14 00:00:00+05:30,1232.0,1238.8,1177.45,1203.55,136485
2025-02-17 00:00:00+05:30,1172.05,1199.55,1149.5,1165.55,235243
2025-02-18 00:00:00+05:30,1164.05,1165.45,1105.2,1119.45,258270
2025-02-19 00:00:00+05:30,1115.0,1205.15,1106.05,1192.9,269353
2025-02-20 00:00:00+05:30,1195.0,1272.25,1175.5,1247.25,392233
2025-02-21 00:00:00+05:30,1258.0,1258.95,1195.0,1218.25,386238
2025-02-24 00:00:00+05:30,1194.2,1213.7,1182.25,1192.5,139622
2025-02-25 00:00:00+05:30,1193.0,1206.7,1138.55,1145.55,259024
2025-02-27 00:00:00+05:30,1153.0,1155.0,1109.0,1112.5,181247
2025-02-28 00:00:00+05:30,1107.95,1111.95,1042.05,1050.3,378440
2025-03-03 00:00:00+05:30,1052.55,1061.45,917.45,1026.5,1829011
2025-03-04 00:00:00+05:30,1009.05,1075.9,995.0,1068.8,449861
2025-03-05 00:00:00+05:30,1078.95,1095.5,1048.05,1088.5,298246
2025-03-06 00:00:00+05:30,1099.3,1117.55,1091.3,1103.6,200009
2025-03-07 00:00:00+05:30,1112.2,1166.95,1094.1,1136.3,393864
2025-03-10 00:00:00+05:30,1145.25,1151.25,1104.5,1134.2,289972
2025-03-11 00:00:00+05:30,1105.0,1188.0,1096.85,1169.3,599897
2025-03-12 00:00:00+05:30,1180.0,1231.2,1144.0,1168.7,931596
2025-03-13 00:00:00+05:30,1173.55,1177.6,1144.15,1151.25,170872
2025-03-17 00:00:00+05:30,1155.05,1171.1,1146.65,1154.7,177194
2025-03-18 00:00:00+05:30,1172.25,1212.95,1160.7,1192.8,216069
2025-03-19 00:00:00+05:30,1205.0,1220.7,1196.05,1212.95,193022
2025-03-20 00:00:00+05:30,1227.4,1237.25,1208.2,1223.8,197080
2025-03-21 00:00:00+05:30,1223.8,1262.7,1213.05,1250.85,196208
