Date,Open,High,Low,Close,Volume
2025-01-28 00:00:00+05:30,411.0,413.8,390.85,401.15,707369
2025-01-29 00:00:00+05:30,401.3,406.95,399.15,403.8,452310
2025-01-30 00:00:00+05:30,403.85,405.6,392.55,393.9,421619
2025-01-31 00:00:00+05:30,394.1,402.4,391.1,395.0,539499
2025-02-01 00:00:00+05:30,395.0,399.7,380.0,382.0,648531
2025-02-03 00:00:00+05:30,379.75,383.2,359.0,362.0,720390
2025-02-04 00:00:00+05:30,369.55,377.45,363.2,373.05,774969
2025-02-05 00:00:00+05:30,375.65,390.4,373.0,374.8,727545
2025-02-06 00:00:00+05:30,378.35,387.6,373.0,376.95,656048
2025-02-07 00:00:00+05:30,377.9,377.9,367.05,369.4,421233
2025-02-10 00:00:00+05:30,369.25,369.85,359.6,365.75,365865
2025-02-11 00:00:00+05:30,367.75,367.75,348.0,351.0,468995
2025-02-12 00:00:00+05:30,348.05,350.35,333.8,342.95,1380844
2025-02-13 00:00:00+05:30,346.75,356.45,340.0,342.8,831900
2025-02-14 00:00:00+05:30,346.0,347.15,333.05,340.65,856547
2025-02-17 00:00:00+05:30,339.75,344.25,331.25,339.9,448512
2025-02-18 00:00:00+05:30,340.0,347.6,335.3,343.25,617557
2025-02-19 00:00:00+05:30,343.25,359.5,337.95,352.05,462851
2025-02-20 00:00:00+05:30,350.8,365.4,348.65,363.05,443039
2025-02-21 00:00:00+05:30,360.1,368.85,355.25,359.25,356272
2025-02-24 00:00:00+05:30,359.0,364.0,350.4,355.85,340603
2025-02-25 00:00:00+05:30,356.9,361.75,340.0,342.55,382538
2025-02-27 00:00:00+05:30,343.0,348.7,338.55,346.2,336318
2025-02-28 00:00:00+05:30,341.95,361.05,335.75,358.4,842562
2025-03-03 00:00:00+05:30,357.0,359.15,338.3,350.65,505465
2025-03-04 00:00:00+05:30,348.0,364.8,345.0,357.95,424440
2025-03-05 00:00:00+05:30,355.0,374.0,354.95,371.9,601981
2025-03-06 00:00:00+05:30,374.0,393.0,374.0,384.55,897546
2025-03-07 00:00:00+05:30,385.0,400.9,385.0,394.0,788913
2025-03-10 00:00:00+05:30,395.0,401.85,383.85,387.8,381437
2025-03-11 00:00:00+05:30,385.0,417.35,381.1,399.6,7024943
2025-03-12 00:00:00+05:30,401.9,417.5,397.35,406.15,1739732
2025-03-13 00:00:00+05:30,407.6,409.0,396.5,400.2,527666
2025-03-17 00:00:00+05:30,401.55,409.8,394.3,404.65,743292
2025-03-18 00:00:00+05:30,406.0,421.35,402.85,419.2,1126679
2025-03-19 00:00:00+05:30,420.0,426.85,415.1,417.15,748756
2025-03-20 00:00:00+05:30,417.5,429.8,416.1,424.05,605438
2025-03-21 00:00:00+05:30,424.9,432.8,423.3,429.5,586581
2025-03-24 00:00:00+05:30,432.0,439.35,429.15,431.75,386821
2025-03-25 00:00:00+05:30,434.6,510.4,433.2,483.0,30111945
2025-03-26 00:00:00+05:30,480.0,516.0,473.35,499.25,24008873
2025-03-27 00:00:00+05:30,490.0,497.0,481.4,486.0,4623683
2025-03-28 00:00:00+05:30,485.95,495.9,474.0,482.85,1621799
2025-04-01 00:00:00+05:30,484.7,495.45,476.1,482.55,1130516
2025-04-02 00:00:00+05:30,484.0,511.75,469.0,500.65,2495655
2025-04-03 00:00:00+05:30,495.85,504.0,490.05,498.35,879050
2025-04-04 00:00:00+05:30,498.35,498.7,470.1,474.7,866951
2025-04-07 00:00:00+05:30,410.0,461.0,406.1,455.15,1293109
2025-04-08 00:00:00+05:30,469.95,474.4,454.05,457.15,737503
2025-04-09 00:00:00+05:30,458.0,460.65,442.0,444.55,449514
2025-04-11 00:00:00+05:30,469.5,469.7,443.4,453.0,1053850
2025-04-15 00:00:00+05:30,463.15,477.85,455.0,474.6,1011773
2025-04-16 00:00:00+05:30,477.95,485.0,473.55,479.75,753013
2025-04-17 00:00:00+05:30,479.75,492.0,475.65,479.0,1200056
2025-04-21 00:00:00+05:30,480.9,485.5,474.05,480.2,596588
2025-04-22 00:00:00+05:30,485.05,497.7,475.6,479.4,1311803
